,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
13077,2022,SE,FT,Data Scientist,84000,EUR,88256,ES,remote,GB,L
13081,2023,SE,FT,Data Analyst,105500,USD,105500,US,on site,US,M
13082,2023,SE,FT,Research Engineer,293000,USD,293000,US,on site,US,M
13091,2023,SE,FT,Data Analyst,148500,USD,148500,US,on site,US,M
13096,2023,SE,FT,Analytics Engineer,152900,USD,152900,US,remote,US,M
13097,2023,SE,FT,Analytics Engineer,117100,USD,117100,US,remote,US,M
13098,2023,SE,FT,Analytics Engineer,173000,USD,173000,US,remote,US,M
13099,2023,SE,FT,Analytics Engineer,113000,USD,113000,US,remote,US,M
13102,2023,EX,FT,Data Engineer,175000,USD,175000,US,on site,US,M
13103,2023,EX,FT,Data Engineer,110000,USD,110000,US,on site,US,M
13107,2023,SE,FT,Research Scientist,110000,USD,110000,US,remote,US,M
13108,2023,SE,FT,Applied Scientist,205000,USD,205000,US,remote,US,M
13110,2023,SE,FT,Data Analyst,149500,USD,149500,US,remote,US,M
13111,2023,SE,FT,Data Analyst,127075,USD,127075,US,remote,US,M
13114,2023,SE,FT,Data Engineer,219535,USD,219535,US,remote,US,M
13115,2023,SE,FT,Data Engineer,146115,USD,146115,US,remote,US,M
13124,2023,EX,FT,Analytics Engineer,221000,USD,221000,US,remote,US,M
13125,2023,EX,FT,Analytics Engineer,153000,USD,153000,US,remote,US,M
13126,2023,SE,FT,Data Analyst,187000,USD,187000,US,on site,US,M
13133,2023,SE,FT,Data Engineer,109000,USD,109000,US,on site,US,M
13136,2023,SE,FT,Data Analyst,142000,USD,142000,US,remote,US,M
13138,2023,SE,FT,Data Manager,198800,USD,198800,US,on site,US,M
13139,2023,SE,FT,Data Manager,105200,USD,105200,US,on site,US,M
13141,2023,SE,FT,Data Analyst,112000,USD,112000,US,remote,US,M
13144,2023,SE,FT,Data Manager,115000,USD,115000,US,remote,US,M
13145,2023,SE,FT,Data Manager,86000,USD,86000,US,remote,US,M
13149,2023,SE,FT,Data Analyst,106000,USD,106000,US,on site,US,M
13151,2022,SE,FT,AI Developer,275000,USD,275000,CA,on site,CA,S
13152,2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,hybrid,UA,S
13153,2023,MI,FT,ML Engineer,280700,USD,280700,US,remote,US,M
13154,2023,MI,FT,ML Engineer,150450,USD,150450,US,remote,US,M
13155,2023,EN,FT,Data Scientist,70000,CAD,51861,CA,remote,CA,L
13164,2023,MI,FT,Data Scientist,93918,USD,93918,US,remote,US,M
13165,2023,MI,FT,Data Scientist,51962,USD,51962,US,remote,US,M
13166,2023,SE,FT,Data Analyst,175000,USD,175000,CA,remote,CA,M
13167,2023,SE,FT,Data Analyst,135000,USD,135000,CA,remote,CA,M
13170,2023,SE,FT,ML Engineer,257000,USD,257000,US,on site,US,M
13172,2023,SE,FT,Data Engineer,222000,USD,222000,US,remote,US,M
13175,2023,SE,FT,Data Scientist,133200,USD,133200,US,remote,US,M
13178,2023,SE,FT,Data Engineer,221000,USD,221000,US,on site,US,M
13179,2023,SE,FT,Data Engineer,147000,USD,147000,US,on site,US,M
13184,2023,SE,FT,Data Scientist,238000,USD,238000,US,remote,US,M
13185,2023,SE,FT,Data Scientist,156000,USD,156000,US,remote,US,M
13186,2023,SE,FT,ML Engineer,304000,USD,304000,US,remote,US,M
13188,2023,MI,FT,Big Data Engineer,45000,EUR,48585,ES,remote,ES,M
13195,2023,MI,FT,Research Scientist,161200,GBP,198340,GB,on site,GB,M
13196,2023,MI,FT,Research Scientist,84570,GBP,104055,GB,on site,GB,M
13198,2023,SE,FT,Data Engineer,183600,USD,183600,US,on site,US,M
13199,2023,MI,FT,Data Specialist,130000,USD,130000,US,on site,US,M
13203,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,remote,US,M
13204,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,remote,US,M
13205,2023,SE,FT,ML Engineer,289076,USD,289076,US,on site,US,M
13206,2023,SE,FT,ML Engineer,202353,USD,202353,US,on site,US,M
13213,2023,SE,FT,Data Scientist,157750,USD,157750,US,remote,US,M
13214,2023,SE,FT,Data Scientist,104650,USD,104650,US,remote,US,M
13215,2023,MI,FT,Data Scientist,180000,USD,180000,US,remote,US,M
13217,2023,EX,FT,Data Scientist,200000,USD,200000,US,on site,US,M
13219,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,on site,US,L
13220,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,remote,US,M
13233,2023,EN,FT,Research Engineer,155000,USD,155000,US,on site,US,M
13234,2023,EN,FT,Research Engineer,125000,USD,125000,US,on site,US,M
13236,2023,SE,FT,ML Engineer,181000,USD,181000,US,on site,US,M
13237,2023,SE,FT,Data Scientist,252000,USD,252000,US,on site,US,M
13238,2023,SE,FT,Data Scientist,154000,USD,154000,US,on site,US,M
13239,2023,EX,FT,Data Architect,180000,USD,180000,US,on site,US,M
13240,2023,EX,FT,Data Architect,155000,USD,155000,US,on site,US,M
13253,2023,EN,FT,Data Analyst,64200,USD,64200,US,remote,US,M
13254,2023,EN,FT,Data Analyst,56100,USD,56100,US,remote,US,M
13261,2023,MI,FT,Data Manager,135000,USD,135000,US,on site,US,M
13265,2023,SE,FT,Data Scientist,171250,USD,171250,IE,on site,IE,M
13266,2023,SE,FT,Data Scientist,113750,USD,113750,IE,on site,IE,M
13271,2023,SE,FT,Data Analyst,153600,USD,153600,US,on site,US,M
13272,2023,SE,FT,Data Analyst,100500,USD,100500,US,on site,US,M
13275,2023,SE,FT,ML Engineer,115000,USD,115000,CA,remote,CA,M
13277,2023,MI,FT,Data Analyst,182500,USD,182500,US,on site,US,M
13278,2023,MI,FT,Data Analyst,121500,USD,121500,US,on site,US,M
13279,2023,SE,FT,Data Engineer,203100,USD,203100,US,on site,US,M
13280,2023,SE,FT,Data Engineer,114500,USD,114500,US,on site,US,M
13285,2023,EN,FT,Data Engineer,92700,USD,92700,US,remote,US,M
13293,2023,MI,FT,Data Architect,167500,USD,167500,US,on site,US,M
13294,2023,MI,FT,Data Architect,106500,USD,106500,US,on site,US,M
13299,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,remote,NL,L
13300,2023,EX,FT,Data Engineer,286000,USD,286000,US,remote,US,M
13301,2023,EX,FT,Data Engineer,207000,USD,207000,US,remote,US,M
13305,2023,SE,FT,Data Engineer,178600,USD,178600,US,on site,US,M
13308,2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,on site,US,M
13309,2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,on site,US,M
13312,2023,MI,FT,Research Scientist,210000,USD,210000,US,remote,US,M
13313,2023,MI,FT,Research Scientist,151800,USD,151800,US,remote,US,M
13316,2023,SE,FT,Data Scientist,317070,USD,317070,US,on site,US,M
13317,2023,SE,FT,Data Scientist,170730,USD,170730,US,on site,US,M
13320,2023,EN,FT,Business Data Analyst,20000,EUR,21593,ES,on site,ES,M
13321,2023,SE,FT,AI Developer,108000,USD,108000,UA,on site,UA,M
13322,2023,SE,FT,AI Developer,60000,USD,60000,UA,on site,UA,M
13323,2023,MI,FT,MLOps Engineer,134000,USD,134000,US,remote,US,M
13324,2023,MI,FT,MLOps Engineer,124000,USD,124000,US,remote,US,M
13332,2023,SE,FT,Data Engineer,124500,USD,124500,US,on site,US,M
13335,2023,SE,FT,Data Analyst,175000,USD,175000,US,on site,US,M
13337,2023,SE,FT,Data Analyst,148700,USD,148700,US,on site,US,M
13338,2023,SE,FT,Data Analyst,125600,USD,125600,US,on site,US,M
13344,2023,EN,FT,Research Engineer,120000,USD,120000,US,on site,US,M
13345,2023,SE,FT,Data Analyst,185000,USD,185000,US,remote,US,M
13346,2023,SE,FT,Data Analyst,120250,USD,120250,US,remote,US,M
13348,2023,SE,FT,Data Scientist,183000,USD,183000,US,remote,US,M
13350,2023,SE,FT,Data Architect,125000,USD,125000,US,remote,US,M
13355,2023,MI,FT,ML Engineer,135000,USD,135000,US,hybrid,US,L
13356,2023,SE,FT,AI Scientist,1500000,ILS,417937,PS,on site,PS,L
13365,2023,MI,FT,Data Engineer,143865,USD,143865,US,on site,US,M
13366,2023,MI,FT,Data Engineer,115092,USD,115092,US,on site,US,M
13368,2023,MI,FT,ML Engineer,90000,USD,90000,US,on site,US,M
13369,2023,SE,FT,Data Scientist,173000,USD,173000,US,remote,US,M
13370,2023,SE,FT,Data Scientist,132000,USD,132000,US,remote,US,M
13371,2023,SE,FT,Data Analyst,208049,USD,208049,US,on site,US,M
13372,2023,SE,FT,Data Analyst,128500,USD,128500,US,on site,US,M
13379,2023,MI,FT,Data Engineer,149600,USD,149600,US,on site,US,M
13380,2023,MI,FT,Data Engineer,102000,USD,102000,US,on site,US,M
13382,2023,EX,FT,Data Scientist,100000,USD,100000,US,on site,US,M
13383,2023,SE,FT,Data Analyst,190000,USD,190000,US,remote,US,M
13387,2023,MI,FT,Data Scientist,90000,EUR,97171,IE,on site,IE,M
13388,2023,MI,FT,Data Scientist,75000,EUR,80976,IE,on site,IE,M
13391,2023,MI,FT,Data Engineer,151000,USD,151000,US,on site,US,M
13401,2023,EN,FT,Applied Machine Learning Scientist,40000,EUR,43187,DE,hybrid,DE,M
13403,2023,SE,FT,Data Engineer,145000,USD,145000,CA,remote,CA,M
13404,2023,MI,FT,Data Analyst,154000,USD,154000,US,on site,US,M
13405,2023,MI,FT,Data Analyst,143000,USD,143000,US,on site,US,M
13406,2023,MI,FT,Data Scientist,65000,GBP,79976,GB,on site,GB,M
13408,2023,EN,FT,Data Scientist,190000,USD,190000,US,on site,US,M
13409,2023,EN,FT,Data Scientist,120000,USD,120000,US,on site,US,M
13412,2023,MI,FT,Data Scientist,90000,GBP,110736,GB,on site,GB,M
13415,2023,SE,FT,Data Engineer,111000,USD,111000,US,on site,US,M
13416,2023,EX,FT,Data Engineer,265000,USD,265000,US,on site,US,M
13417,2023,EX,FT,Data Engineer,235000,USD,235000,US,on site,US,M
13418,2023,EN,FT,Data Scientist,112000,CHF,122638,CH,hybrid,CH,L
13419,2022,MI,FT,Data Scientist,70000,EUR,73546,DE,remote,DE,M
13422,2023,MI,FT,Data Engineer,75000,USD,75000,US,remote,US,M
13423,2023,MI,FT,Data Engineer,60400,USD,60400,US,remote,US,M
13430,2022,SE,FT,Lead Data Scientist,164000,EUR,172309,IE,remote,IE,L
13431,2023,MI,FT,Data Scientist,56000,EUR,60462,AT,remote,DE,M
13432,2023,MI,FT,Data Analyst,83500,USD,83500,US,remote,US,M
13433,2023,MI,FT,Data Analyst,52500,USD,52500,US,remote,US,M
13434,2023,SE,FT,Data Scientist,201036,USD,201036,US,on site,US,M
13435,2023,SE,FT,Data Scientist,134024,USD,134024,US,on site,US,M
13438,2023,EN,FT,Data Engineer,62000,USD,62000,US,remote,US,M
13439,2023,EN,FT,Data Engineer,58000,USD,58000,US,remote,US,M
13440,2023,SE,FT,Data Scientist,172000,USD,172000,US,on site,US,M
13441,2023,SE,FT,Data Scientist,115000,USD,115000,US,on site,US,M
13442,2023,EN,FT,Data Engineer,125000,USD,125000,US,on site,US,M
13443,2023,EN,FT,Data Engineer,90000,USD,90000,US,on site,US,M
13450,2023,SE,FT,Data Engineer,139500,USD,139500,US,on site,US,M
13451,2023,SE,FT,Data Engineer,109400,USD,109400,US,on site,US,M
13454,2023,MI,FT,Data Engineer,145000,USD,145000,US,on site,US,M
13460,2023,SE,FT,Data Scientist,239748,USD,239748,US,on site,US,M
13461,2023,SE,FT,Data Scientist,159832,USD,159832,US,on site,US,M
13462,2023,SE,FT,Data Scientist,186300,USD,186300,US,remote,US,M
13463,2023,SE,FT,Data Scientist,102500,USD,102500,US,remote,US,M
13468,2023,SE,FT,Data Architect,149040,USD,149040,US,remote,US,M
13469,2023,SE,FT,Data Architect,113900,USD,113900,US,remote,US,M
13470,2023,SE,FT,Data Engineer,153600,USD,153600,US,remote,US,M
13471,2023,SE,FT,Data Engineer,106800,USD,106800,US,remote,US,M
13472,2023,SE,FT,Data Engineer,172600,USD,172600,US,remote,US,M
13473,2023,SE,FT,Data Engineer,107900,USD,107900,US,remote,US,M
13474,2023,SE,FT,Data Analyst,180180,USD,180180,US,on site,US,M
13475,2023,SE,FT,Data Analyst,106020,USD,106020,US,on site,US,M
13476,2023,SE,FT,Data Architect,376080,USD,376080,US,remote,US,M
13477,2023,SE,FT,Data Architect,213120,USD,213120,US,remote,US,M
13480,2023,SE,FT,Data Analyst,206500,USD,206500,US,remote,US,M
13481,2023,SE,FT,Data Analyst,121600,USD,121600,US,remote,US,M
13486,2023,SE,FT,Cloud Database Engineer,170000,USD,170000,US,remote,US,L
13487,2023,SE,FT,Applied Machine Learning Scientist,90000,USD,90000,US,remote,US,L
13488,2023,EN,FT,Data Analyst,95000,USD,95000,US,remote,US,M
13489,2023,EN,FT,Data Analyst,70000,USD,70000,US,remote,US,M
13497,2023,SE,FT,ML Engineer,120000,USD,120000,US,remote,US,M
13499,2023,SE,FT,Research Engineer,175000,USD,175000,US,on site,US,M
13500,2023,MI,FT,Data Analyst,206000,USD,206000,US,on site,US,M
13504,2023,SE,FT,Data Manager,65000,USD,65000,CO,on site,CO,M
13505,2023,SE,FT,Data Manager,48000,USD,48000,CO,on site,CO,M
13509,2023,SE,FT,Analytics Engineer,87000,USD,87000,US,on site,US,M
13516,2023,MI,FT,Data Scientist,145000,USD,145000,US,on site,US,M
13520,2023,EN,FT,Data Engineer,115100,USD,115100,US,on site,US,M
13521,2023,EN,FT,Data Engineer,73900,USD,73900,US,on site,US,M
13532,2023,MI,FT,Data Engineer,70000,GBP,86128,GB,remote,GB,M
13533,2023,MI,FT,Data Engineer,47500,GBP,58444,GB,remote,GB,M
13540,2023,MI,FT,Financial Data Analyst,130000,USD,130000,US,remote,US,L
13541,2023,SE,FT,Data Scientist,205000,USD,205000,US,on site,US,M
13545,2023,SE,FT,Research Scientist,141288,USD,141288,US,on site,US,M
13546,2023,SE,FT,Research Scientist,94192,USD,94192,US,on site,US,M
13547,2023,SE,FT,Data Infrastructure Engineer,184000,USD,184000,US,remote,US,M
13548,2023,SE,FT,Data Infrastructure Engineer,143000,USD,143000,US,remote,US,M
13555,2023,MI,FT,ML Engineer,160000,USD,160000,US,on site,US,M
13556,2023,MI,FT,ML Engineer,147000,USD,147000,US,on site,US,M
13559,2023,MI,FT,Software Data Engineer,100000,SGD,74883,SG,remote,SG,L
13562,2023,MI,FT,Data Scientist,1400000,INR,17025,IN,remote,IN,L
13563,2023,EN,FT,AI Programmer,70000,USD,70000,IN,on site,AU,L
13564,2023,EN,FT,AI Developer,80000,USD,80000,SE,hybrid,SE,M
13565,2023,MI,FT,Lead Data Analyst,1500000,INR,18241,IN,hybrid,IN,L
13572,2023,EX,FT,Data Engineer,210914,USD,210914,US,remote,US,M
13573,2023,EX,FT,Data Engineer,116704,USD,116704,US,remote,US,M
13580,2023,MI,FT,Analytics Engineer,185700,USD,185700,US,on site,US,M
13581,2023,MI,FT,Analytics Engineer,165000,USD,165000,US,on site,US,M
13586,2023,SE,FT,Data Operations Engineer,193000,USD,193000,US,remote,US,M
13587,2023,SE,FT,Data Operations Engineer,136850,USD,136850,US,remote,US,M
13588,2023,SE,FT,ML Engineer,139500,USD,139500,US,on site,US,M
13589,2023,SE,FT,ML Engineer,109400,USD,109400,US,on site,US,M
13590,2023,SE,FT,Data Engineer,276000,USD,276000,US,remote,US,M
13592,2023,MI,FT,Data Scientist,55000,EUR,59382,ES,on site,ES,M
13593,2023,MI,FT,Data Scientist,45000,EUR,48585,ES,on site,ES,M
13594,2023,MI,FT,Data Engineer,70000,EUR,75577,SI,remote,SI,M
13595,2023,MI,FT,Data Engineer,45000,EUR,48585,SI,remote,SI,M
13596,2023,SE,FT,ML Engineer,161000,GBP,198094,GB,on site,GB,M
13597,2023,SE,FT,ML Engineer,83300,GBP,102492,GB,on site,GB,M
13598,2023,SE,FT,Data Engineer,112700,GBP,138666,GB,on site,GB,M
13599,2023,SE,FT,Data Engineer,83300,GBP,102492,GB,on site,GB,M
13602,2022,SE,FT,BI Developer,130000,USD,130000,US,remote,US,L
13603,2021,MI,FT,Data Science Lead,150000,USD,150000,US,remote,US,M
13606,2023,SE,FT,ML Engineer,260000,USD,260000,CA,remote,CA,M
13607,2023,SE,FT,ML Engineer,110000,USD,110000,CA,remote,CA,M
13608,2023,SE,FT,Analytics Engineer,170000,USD,170000,US,remote,US,M
13609,2023,SE,FT,Analytics Engineer,130000,USD,130000,US,remote,US,M
13614,2023,SE,FT,ML Engineer,163800,USD,163800,US,on site,US,M
13615,2023,SE,FT,ML Engineer,126000,USD,126000,US,on site,US,M
13617,2023,MI,FT,Data Scientist,106250,USD,106250,US,on site,US,M
13624,2023,EX,FT,Data Engineer,167500,USD,167500,US,on site,US,M
13625,2023,EX,FT,Data Engineer,106500,USD,106500,US,on site,US,M
13628,2023,SE,FT,Data Analyst,250000,USD,250000,US,remote,US,M
13629,2023,SE,FT,Data Analyst,138000,USD,138000,US,remote,US,M
13630,2023,MI,FT,Data Analyst,130000,USD,130000,CA,remote,CA,M
13631,2023,MI,FT,Data Analyst,100000,USD,100000,CA,remote,CA,M
13632,2023,SE,FT,Deep Learning Researcher,115000,EUR,124163,DE,on site,DE,L
13637,2023,MI,FT,Data Science Manager,104500,USD,104500,US,on site,US,M
13638,2023,MI,FT,Data Science Manager,70000,USD,70000,US,on site,US,M
13639,2023,MI,FT,Data Science Consultant,90000,USD,90000,US,on site,US,M
13640,2023,MI,FT,Data Science Consultant,70000,USD,70000,US,on site,US,M
13646,2023,MI,FT,Research Scientist,125000,USD,125000,US,remote,US,M
13647,2023,SE,FT,Data Analyst,127000,USD,127000,US,remote,US,M
13649,2023,SE,FT,Data Scientist,210550,USD,210550,US,on site,US,M
13650,2023,SE,FT,Data Scientist,153300,USD,153300,US,on site,US,M
13651,2023,MI,FT,Data Scientist,200000,USD,200000,US,remote,US,M
13653,2023,SE,FT,Data Analyst,161500,USD,161500,US,remote,US,M
13654,2023,SE,FT,Data Analyst,119500,USD,119500,US,remote,US,M
13659,2023,SE,FT,Data Analytics Specialist,105000,USD,105000,US,on site,US,M
13660,2023,SE,FT,Data Analytics Specialist,85000,USD,85000,US,on site,US,M
13661,2023,SE,FT,Research Scientist,215000,USD,215000,US,on site,US,M
13662,2023,SE,FT,Research Scientist,146300,USD,146300,US,on site,US,M
13663,2023,EN,FT,AI Developer,200000,EUR,215936,DE,remote,DE,L
13664,2023,MI,FT,Data Engineer,72000,USD,72000,MX,remote,MX,M
13665,2023,MI,FT,Data Engineer,60000,USD,60000,MX,remote,MX,M
13666,2023,SE,FT,ML Engineer,153400,USD,153400,US,on site,US,M
13667,2023,SE,FT,ML Engineer,122700,USD,122700,US,on site,US,M
13671,2023,SE,FT,Data Scientist,123900,USD,123900,US,remote,US,M
13672,2023,MI,FT,Research Scientist,340000,USD,340000,US,remote,US,M
13673,2023,MI,FT,Research Scientist,150000,USD,150000,US,remote,US,M
13678,2023,MI,FT,Data Scientist,60000,EUR,64781,FR,hybrid,FR,M
13679,2023,SE,FT,Data Analyst,185900,USD,185900,US,on site,US,M
13680,2023,SE,FT,Data Analyst,121700,USD,121700,US,on site,US,M
13683,2023,SE,FL,Software Data Engineer,50000,USD,50000,NG,hybrid,AU,M
13684,2023,EN,FT,Data Analyst,100000,USD,100000,UZ,remote,US,L
13687,2023,EX,FT,Data Engineer,310000,USD,310000,US,remote,US,M
13688,2023,EX,FT,Data Engineer,239000,USD,239000,US,remote,US,M
13691,2023,EN,FT,Data Analyst,150000,USD,150000,US,on site,US,M
13693,2023,SE,FT,Data Scientist,149076,USD,149076,US,on site,US,M
13694,2023,SE,FT,Data Scientist,82365,USD,82365,US,on site,US,M
13708,2023,SE,FT,Data Analyst,85500,USD,85500,US,on site,US,M
13716,2023,MI,FT,Data Scientist,97750,USD,97750,US,remote,US,M
13723,2023,MI,FT,Data Scientist,116990,USD,116990,US,remote,US,M
13724,2023,MI,FT,Data Scientist,82920,USD,82920,US,remote,US,M
13727,2023,MI,FT,Machine Learning Scientist,200000,USD,200000,US,on site,US,S
13728,2023,MI,FT,Machine Learning Scientist,125000,USD,125000,US,on site,US,S
13733,2023,SE,FT,Data Manager,155000,USD,155000,US,on site,US,M
13734,2023,SE,FT,Data Manager,140000,USD,140000,US,on site,US,M
13735,2023,MI,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,on site,US,M
13736,2023,MI,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,on site,US,M
13737,2023,SE,FT,Data Engineer,121500,USD,121500,US,remote,US,M
13738,2023,SE,FT,Data Engineer,78000,USD,78000,US,remote,US,M
13740,2023,MI,FT,Data Engineer,116000,USD,116000,US,on site,US,M
13743,2023,MI,FT,Data Analyst,65000,GBP,79976,GB,remote,GB,M
13744,2023,MI,FT,Data Analyst,36050,GBP,44356,GB,remote,GB,M
13745,2023,SE,FT,Data Analyst,180000,USD,180000,US,on site,US,M
13759,2023,MI,FT,Data Engineer,105000,GBP,129192,GB,on site,GB,M
13760,2023,MI,FT,Data Engineer,85000,GBP,104584,GB,on site,GB,M
13795,2023,EN,FT,Data Analyst,30000,USD,30000,IN,hybrid,IN,M
13796,2023,MI,FT,Research Scientist,185000,USD,185000,US,on site,US,M
13797,2023,MI,FT,Research Scientist,125000,USD,125000,US,on site,US,M
13798,2022,EN,PT,Data Analyst,34320,USD,34320,US,remote,US,S
13799,2023,SE,FT,Head of Data,70000,EUR,75577,PT,remote,PT,L
13800,2022,EX,FT,Data Science Manager,106000,USD,106000,UZ,on site,RU,L
13803,2023,SE,FT,Data Analyst,122000,USD,122000,US,remote,US,M
13804,2023,SE,FT,Data Analyst,93800,USD,93800,US,remote,US,M
13805,2023,SE,FT,Data Science Manager,150000,USD,150000,MX,remote,MX,M
13806,2023,SE,FT,Data Science Manager,90000,USD,90000,MX,remote,MX,M
13809,2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,on site,US,M
13810,2023,SE,FT,BI Data Analyst,67000,EUR,72338,DE,remote,DE,M
13811,2023,EN,FT,AI Developer,60000,EUR,64781,DE,on site,DE,M
13814,2023,SE,FT,Data Analyst,1300000,INR,15809,IN,remote,IN,S
13823,2023,MI,FT,Data Scientist,40000,USD,40000,FR,hybrid,FR,L
13824,2023,SE,FT,Data Science Consultant,1000000,THB,29301,TH,hybrid,TH,M
13835,2023,SE,FT,Data Analyst,152380,USD,152380,US,on site,US,M
13836,2023,SE,FT,Data Analyst,121904,USD,121904,US,on site,US,M
13841,2023,SE,FT,Data Architect,168400,USD,168400,US,on site,US,M
13842,2023,SE,FT,Data Architect,105200,USD,105200,US,on site,US,M
13843,2023,SE,FT,ML Engineer,128280,USD,128280,US,on site,US,M
13844,2023,SE,FT,ML Engineer,106900,USD,106900,US,on site,US,M
13845,2022,SE,FT,Lead Data Scientist,192000,USD,192000,US,remote,US,L
13848,2023,SE,FT,Research Engineer,100000,EUR,107968,DE,remote,DE,S
13849,2023,SE,FT,Research Engineer,80000,EUR,86374,DE,remote,DE,S
13850,2023,SE,FT,ML Engineer,275000,USD,275000,DE,on site,DE,M
13851,2023,SE,FT,ML Engineer,174000,USD,174000,DE,on site,DE,M
13856,2023,SE,FT,Data Analyst,170500,USD,170500,US,remote,US,M
13858,2023,SE,FT,Data Manager,60027,GBP,73857,GB,on site,GB,M
13859,2023,SE,FT,Data Manager,44737,GBP,55044,GB,on site,GB,M
13860,2023,EX,FT,Head of Data Science,131899,GBP,162288,GB,on site,GB,M
13861,2023,EX,FT,Head of Data Science,104891,GBP,129058,GB,on site,GB,M
13862,2023,SE,FT,Data Engineer,80000,USD,80000,US,on site,US,M
13863,2023,SE,FT,Data Engineer,65000,USD,65000,US,on site,US,M
13864,2023,SE,FT,Data Engineer,124740,USD,124740,US,on site,US,M
13865,2023,SE,FT,Data Engineer,65488,USD,65488,US,on site,US,M
13866,2023,SE,FT,Data Quality Analyst,72200,USD,72200,US,on site,US,M
13867,2023,SE,FT,Data Quality Analyst,64980,USD,64980,US,on site,US,M
13870,2023,SE,FT,Data Analyst,179975,USD,179975,US,remote,US,M
13871,2023,SE,FT,Data Analyst,86466,USD,86466,US,remote,US,M
13880,2023,SE,FT,Data Science Manager,175000,USD,175000,US,on site,US,M
13881,2023,SE,FT,Data Science Manager,120000,USD,120000,US,on site,US,M
13882,2023,SE,FT,Data Analyst,230000,USD,230000,US,on site,US,M
13887,2023,SE,FT,Data Manager,120000,USD,120000,US,on site,US,M
13888,2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,on site,US,M
13889,2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,on site,US,M
13892,2023,SE,FT,Data Engineer,265000,USD,265000,US,on site,US,M
13894,2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,on site,US,M
13895,2022,EN,FT,Data Scientist,168000,USD,168000,US,remote,US,M
13896,2023,MI,FT,AI Scientist,36000,EUR,38868,ES,hybrid,ES,L
13901,2023,SE,FT,Data Engineer,167580,USD,167580,US,on site,US,M
13902,2023,SE,FT,Data Engineer,87980,USD,87980,US,on site,US,M
13909,2023,SE,FT,Data Engineer,104000,USD,104000,US,remote,US,M
13910,2023,SE,FT,Data Engineer,65000,USD,65000,US,remote,US,M
13911,2023,SE,FT,Research Engineer,230000,USD,230000,US,on site,US,M
13913,2023,SE,FT,ML Engineer,269000,USD,269000,CA,remote,CA,M
13914,2023,SE,FT,ML Engineer,158000,USD,158000,CA,remote,CA,M
13915,2023,SE,FT,Analytics Engineer,197000,USD,197000,US,on site,US,M
13916,2023,SE,FT,Analytics Engineer,106000,USD,106000,US,on site,US,M
13917,2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,remote,US,M
13918,2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,remote,US,M
13919,2023,SE,FT,Data Engineer,290000,USD,290000,US,remote,US,M
13921,2023,SE,FT,Data Engineer,192000,USD,192000,US,on site,US,M
13922,2023,SE,FT,Data Engineer,172800,USD,172800,US,on site,US,M
13923,2023,SE,FT,Data Scientist,300240,USD,300240,US,on site,US,M
13924,2023,SE,FT,Data Scientist,200160,USD,200160,US,on site,US,M
13928,2023,SE,FT,Analytics Engineer,140000,USD,140000,US,on site,US,M
13929,2023,SE,FT,Data Manager,169000,USD,169000,US,on site,US,M
13930,2023,SE,FT,Data Manager,100000,USD,100000,US,on site,US,M
13933,2023,MI,FT,Data Engineer,95000,GBP,116888,GB,remote,GB,L
13934,2023,SE,FT,Data Analyst,110000,USD,110000,US,remote,US,S
13935,2023,SE,FT,Data Analyst,80000,USD,80000,US,remote,US,S
13936,2023,EN,FT,Data Analyst,55000,USD,55000,US,on site,US,M
13937,2023,EN,FT,Data Analyst,48000,USD,48000,US,on site,US,M
13940,2023,SE,FT,Data Engineer,137500,USD,137500,US,remote,US,M
13941,2023,SE,FT,Data Engineer,81500,USD,81500,US,remote,US,M
13944,2021,MI,FT,AI Scientist,30000,USD,30000,GH,on site,GH,S
13945,2023,SE,FT,ML Engineer,186000,USD,186000,US,remote,US,M
13946,2023,SE,FT,ML Engineer,153088,USD,153088,US,remote,US,M
13947,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,remote,US,M
13948,2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,remote,US,M
13951,2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,on site,US,M
13952,2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,on site,US,M
13960,2023,SE,FT,Data Engineer,66000,USD,66000,US,remote,US,M
13961,2023,MI,FT,ML Engineer,148500,USD,148500,US,on site,US,M
